K3C121419,3003,20004346,150.118
K3C121420,3003,24194603,124.119
K3C121421,3003,22234515,135.06
K3C121424,3003,23810711,126.12
K3C121422,3003,22165432,135.481
K3C121425,3003,23294129,128.917
K3C121423,3003,24176423,124.212
K3C121426,3003,22242611,135.011
K3C121427,3003,22244932,134.997
K3C121428,3003,23771046,126.33
K3C121429,3003,23195557,129.464
K3C121430,3003,23401290,128.326
K3C121431,3003,23849933,125.912
K3C121432,3003,22340811,134.418
K3C121433,3003,21568199,139.233
K3C121434,3003,20520588,146.341
K3C121435,3003,20299991,147.931
K3C121436,3003,21452370,139.984
K3C121437,3003,15800489,190.057
K3C121438,3003,15368175,195.403
Average CPU usage- 99.6091
Max CPU usage- 100
Number of sec 100% CPU = 27
