Average CPU usage- 94.0679
Max CPU usage- 100
Number of sec 100% CPU = 54
LTE03ERBS00005,6692,14762060,478
LTE03ERBS00006,6771,14722485,483
LTE03ERBS00008,6717,16065504,419
LTE03ERBS00007,8055,20730401,402
LTE03ERBS00003,8056,21544718,383
LTE03ERBS00004,8054,20953096,402
LTE03ERBS00002,10061,23198812,437
LTE03ERBS00001,13285,30031281,442
Average CPU usage- 94.6564
Max CPU usage- 100
Number of sec 100% CPU = 52
