RNC16RBS01,2239,17626366,127.025
RNC16RBS03,2307,18786709,122.8
RNC16RBS02,2239,17052272,131.302
RNC16RBS04,2307,19077314,120.929
RNC16RBS05,2307,17911887,128.797
RNC16RBS06,2307,17261848,133.648
RNC16RBS07,2307,19878392,116.056
RNC16RBS08,2307,19470455,118.487
RNC16RBS09,2307,17714437,130.233
RNC16RBS10,2307,18564164,124.271
RNC16RBS100,2306,19883487,115.976
RNC16RBS101,2306,18879205,122.145
RNC16RBS103,2306,19800113,116.464
RNC16RBS102,2306,19886842,115.956
RNC16RBS104,2306,18867626,122.22
RNC16RBS106,2306,18383227,125.441
RNC16RBS105,2306,18974804,121.53
RNC16RBS107,2306,18987355,121.449
RNC16RBS109,2306,17615088,130.91
RNC16RBS108,2306,17565224,131.282
RNC16RBS11,2307,18038041,127.897
RNC16RBS110,2306,19497736,118.27
RNC16RBS111,2306,17754381,129.883
RNC16RBS112,2306,18002294,128.095
RNC16RBS113,2306,18553095,124.292
RNC16RBS115,2306,16964633,135.93
RNC16RBS114,2306,17489620,131.85
RNC16RBS116,2306,16557255,139.274
RNC16RBS117,2306,17091247,134.923
RNC16RBS118,2306,16437253,140.291
Average CPU usage-
Max CPU usage- 0
Number of sec 100% CPU = 0
