RNC16RBS01,2239,12743785,175.693
RNC16RBS03,2307,11819676,195.183
RNC16RBS02,2239,17051742,131.307
RNC16RBS04,2307,14752389,156.381
RNC16RBS05,2307,12144744,189.959
RNC16RBS07,2307,14645688,157.521
RNC16RBS06,2307,13849958,166.57
RNC16RBS08,2307,15050317,153.286
RNC16RBS09,2307,15603055,147.855
RNC16RBS101,2306,14094192,163.613
RNC16RBS100,2306,14963544,154.108
RNC16RBS102,2306,15507991,148.697
RNC16RBS104,2306,13753180,167.67
RNC16RBS103,2306,14924293,154.513
RNC16RBS105,2306,13425854,171.758
RNC16RBS106,2306,12829216,179.746
RNC16RBS107,2306,15568405,148.121
RNC16RBS109,2306,14344767,160.755
RNC16RBS108,2306,15346641,150.261
RNC16RBS110,2306,13296191,173.433
RNC16RBS111,2306,14630835,157.613
RNC16RBS112,2306,15617324,147.657
RNC16RBS113,2306,12662579,182.111
RNC16RBS11,2307,71996642,32.0432
RNC16RBS10,2307,159370004,14.4757
Average CPU usage-
Max CPU usage- 0
Number of sec 100% CPU = 0
RNC16RBS02,2239,13177420,169.912
RNC16RBS03,2307,13167202,175.208
RNC16RBS01,2239,12673984,176.661
RNC16RBS04,2307,12357430,186.69
RNC16RBS05,2307,13192283,174.875
RNC16RBS06,2307,12959285,178.019
RNC16RBS07,2307,11403141,202.313
RNC16RBS08,2307,12083835,190.917
RNC16RBS09,2307,12648570,182.392
RNC16RBS100,2306,12339442,186.881
RNC16RBS101,2306,12817763,179.906
RNC16RBS102,2306,13328218,173.017
RNC16RBS103,2306,13288173,173.537
RNC16RBS104,2306,12531927,184.01
RNC16RBS105,2306,12886317,178.95
RNC16RBS106,2306,13319881,173.124
RNC16RBS107,2306,12268135,187.967
RNC16RBS108,2306,12861928,179.289
RNC16RBS109,2306,13383906,172.297
RNC16RBS110,2306,12399210,185.98
RNC16RBS111,2306,12089943,190.738
RNC16RBS112,2306,10757237,214.368
RNC16RBS113,2306,11998241,192.195
RNC16RBS11,2307,59820100,38.5656
RNC16RBS10,2307,141887919,16.2593
Average CPU usage-
Max CPU usage- 0
Number of sec 100% CPU = 0
RNC16RBS01,2239,0,
RNC16RBS02,2239,0,
RNC16RBS03,2307,0,
RNC16RBS04,2307,0,
RNC16RBS05,2307,0,
RNC16RBS06,2307,0,
RNC16RBS07,2307,0,
RNC16RBS08,2307,0,
RNC16RBS09,2307,0,
RNC16RBS10,2307,0,
RNC16RBS100,2306,0,
RNC16RBS101,2306,0,
RNC16RBS102,2306,0,
RNC16RBS103,2306,0,
RNC16RBS104,2306,0,
RNC16RBS105,2306,0,
RNC16RBS106,2306,0,
RNC16RBS107,2306,0,
RNC16RBS108,2306,0,
RNC16RBS109,2306,0,
RNC16RBS11,2307,0,
RNC16RBS110,2306,0,
RNC16RBS111,2306,0,
RNC16RBS112,2306,0,
RNC16RBS113,2306,0,
Average CPU usage-
Max CPU usage- 0
Number of sec 100% CPU = 0
RNC16RBS01,2239,0,
RNC16RBS02,2239,0,
RNC16RBS03,2307,0,
RNC16RBS04,2307,0,
RNC16RBS05,2307,0,
RNC16RBS06,2307,0,
RNC16RBS07,2307,0,
RNC16RBS08,2307,0,
RNC16RBS09,2307,0,
RNC16RBS10,2307,0,
RNC16RBS100,2306,0,
RNC16RBS101,2306,0,
RNC16RBS102,2306,0,
RNC16RBS103,2306,0,
RNC16RBS104,2306,0,
RNC16RBS105,2306,0,
RNC16RBS106,2306,0,
RNC16RBS107,2306,0,
RNC16RBS108,2306,0,
RNC16RBS109,2306,0,
RNC16RBS11,2307,0,
RNC16RBS110,2306,0,
RNC16RBS111,2306,0,
RNC16RBS112,2306,0,
RNC16RBS113,2306,0,
Average CPU usage-
Max CPU usage- 0
Number of sec 100% CPU = 0
RNC16RBS01,2239,12673984,176.661
RNC16RBS02,2239,13177420,169.912
RNC16RBS03,2307,13167202,175.208
RNC16RBS04,2307,12357430,186.69
RNC16RBS05,2307,13192283,174.875
RNC16RBS06,2307,12959285,178.019
RNC16RBS07,2307,11403141,202.313
RNC16RBS08,2307,12083835,190.917
RNC16RBS09,2307,12648570,182.392
RNC16RBS100,2306,12339442,186.881
RNC16RBS101,2306,12817763,179.906
RNC16RBS103,2306,13288173,173.537
RNC16RBS102,2306,13328218,173.017
RNC16RBS104,2306,12531927,184.01
RNC16RBS105,2306,12886317,178.95
RNC16RBS106,2306,13319881,173.124
RNC16RBS107,2306,12268135,187.967
RNC16RBS108,2306,12861928,179.289
RNC16RBS109,2306,13383906,172.297
RNC16RBS110,2306,12399210,185.98
RNC16RBS111,2306,12089943,190.738
RNC16RBS113,2306,11998241,192.195
RNC16RBS112,2306,10757237,214.368
RNC16RBS11,2307,59820100,38.5656
RNC16RBS10,2307,141887919,16.2593
Average CPU usage-
Max CPU usage- 0
Number of sec 100% CPU = 0
RNC16RBS01,2239,12673984,176.661
RNC16RBS02,2239,13177420,169.912
RNC16RBS03,2307,13167202,175.208
RNC16RBS04,2307,12357430,186.69
RNC16RBS05,2307,13192283,174.875
RNC16RBS07,2307,11403141,202.313
RNC16RBS06,2307,12959285,178.019
RNC16RBS08,2307,12083835,190.917
RNC16RBS09,2307,12648570,182.392
RNC16RBS10,2307,12862229,179.363
RNC16RBS100,2306,12339442,186.881
RNC16RBS101,2306,12817763,179.906
RNC16RBS102,2306,13328218,173.017
RNC16RBS103,2306,13288173,173.537
RNC16RBS104,2306,12531927,184.01
