Average CPU usage-
Max CPU usage- 0
Number of sec 100% CPU = 0
Average CPU usage-
Max CPU usage- 0
Number of sec 100% CPU = 0
RNC16RBS01,2239,46781023,47.8613
RNC16RBS02,2239,36325524,61.6371
RNC16RBS04,2307,54181820,42.5789
RNC16RBS03,2307,44296931,52.0804
RNC16RBS05,2307,57172210,40.3518
RNC16RBS06,2307,51812858,44.5256
RNC16RBS08,2307,51391698,44.8905
RNC16RBS07,2307,53065324,43.4747
RNC16RBS09,2307,57591404,40.0581
RNC16RBS100,2306,55940019,41.2227
RNC16RBS101,2306,52838960,43.642
RNC16RBS102,2306,42346193,54.4559
RNC16RBS103,2306,53526809,43.0812
RNC16RBS104,2306,50836053,45.3615
RNC16RBS105,2306,50845620,45.353
RNC16RBS106,2306,45401808,50.7909
RNC16RBS107,2306,50835326,45.3622
RNC16RBS108,2306,53636847,42.9929
RNC16RBS109,2306,48187820,47.8544
RNC16RBS110,2306,51543140,44.7393
RNC16RBS111,2306,56461382,40.8421
RNC16RBS112,2306,52056302,44.2982
RNC16RBS114,2306,45378160,50.8174
RNC16RBS113,2306,52595200,43.8443
RNC16RBS115,2306,55146773,41.8157
RNC16RBS116,2306,53241240,43.3123
RNC16RBS117,2306,53684394,42.9548
RNC16RBS118,2306,51682652,44.6184
RNC16RBS119,2306,53555409,43.0582
RNC16RBS120,2306,53329432,43.2407
RNC16RBS121,2306,52908475,43.5847
RNC16RBS122,2306,54479242,42.3281
RNC16RBS123,2306,50689631,45.4926
RNC16RBS124,2306,51809901,44.5089
RNC16RBS125,2306,54416034,42.3772
RNC16RBS126,2306,50124607,46.0054
RNC16RBS127,2306,52453228,43.963
RNC16RBS128,2306,54356579,42.4236
RNC16RBS129,2306,51759307,44.5524
RNC16RBS130,2306,52278489,44.1099
RNC16RBS131,2306,35512039,64.9358
RNC16RBS132,2306,52455775,43.9608
RNC16RBS133,2306,52430581,43.9819
RNC16RBS134,2306,52178912,44.1941
RNC16RBS135,2306,53267499,43.2909
RNC16RBS136,2306,52809538,43.6664
RNC16RBS13,2307,402804344,5.72735
RNC16RBS10,2307,554550396,4.16013
RNC16RBS11,2307,577467425,3.99503
RNC16RBS12,2307,579971636,3.97778
Average CPU usage-
Max CPU usage- 0
Number of sec 100% CPU = 0
