RNC16RBS01,2239,6641113,337.142
RNC16RBS03,2307,8288649,278.332
RNC16RBS04,2307,8021626,287.597
RNC16RBS05,2307,7308797,315.647
RNC16RBS02,2239,8160479,274.371
RNC16RBS06,2307,7642053,301.882
RNC16RBS08,2307,7649863,301.574
RNC16RBS07,2307,6620240,348.477
RNC16RBS09,2307,7226239,319.253
RNC16RBS100,2306,8047645,286.544
RNC16RBS101,2306,7403129,311.49
RNC16RBS102,2306,6780354,340.1
RNC16RBS103,2306,8156091,282.734
RNC16RBS104,2306,7296110,316.059
RNC16RBS10,2307,45346919,50.8745
Average CPU usage-
Max CPU usage- 0
Number of sec 100% CPU = 0
RNC16RBS10,2239,0,
RNC16RBS10,2307,0,
RNC16RBS10,2307,0,
RNC16RBS10,2307,0,
RNC16RBS10,2307,0,
RNC16RBS10,2306,0,
RNC16RBS10,2306,0,
RNC16RBS10,2307,45346919,50.8745
RNC16RBS10,2306,45346919,50.8524
Average CPU usage-
Max CPU usage- 0
Number of sec 100% CPU = 0
